GROUP,CUST,MAKER,VENDOR_ID,STYLE,IE,CPO,EXP_DATE,COLOR_CODE,SIZE_CODE,CPO_QTY,ACC_QTY,CUTTING,SEWING,RECEIVING,PACKING,OE_FOLDERID,SHIP_CPO_ID,ERP_COLOR_ID,ERP_SIZE_ID,create_time
202606,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250184RP2,6/15/2026 12:00:00 AM,GRY LPD,XXL,48,48,48,48,48,48,4690030,2292715,507073,786203,8/13/2026 2:35:00 AM
202606,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250156RP2,6/15/2026 12:00:00 AM,GRY LPD,XXL,1031,1079,1031,1031,1031,1031,4690030,2292724,507073,786203,8/13/2026 2:35:00 AM
202607,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250158RP2,7/13/2026 12:00:00 AM,GRY LPD,XXL,129,1208,129,129,129,129,4690030,2292711,507073,786203,8/13/2026 2:35:00 AM
202607,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250186RP2,7/13/2026 12:00:00 AM,GRY LPD,XXL,60,1268,60,60,60,60,4690030,2292716,507073,786203,8/13/2026 2:35:00 AM
202607,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250192RP2,7/13/2026 12:00:00 AM,GRY LPD,XXL,124,1392,124,124,124,124,4690030,2292773,507073,786203,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250163RP2,8/15/2026 12:00:00 AM,GRY LPD,XXL,1084,2476,1084,1084,1084,1084,4690030,2292712,507073,786203,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250187RP2,8/15/2026 12:00:00 AM,GRY LPD,XXL,84,2560,84,84,84,84,4690030,2292717,507073,786203,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250164RP2,8/24/2026 12:00:00 AM,GRY LPD,XXL,885,3445,822,413,413,367,4690030,2292713,507073,786203,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250170RP2,8/24/2026 12:00:00 AM,GRY LPD,XXL,78,3523,0,0,0,0,4690030,2292714,507073,786203,8/13/2026 2:35:00 AM
202606,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250184RP2,6/15/2026 12:00:00 AM,GRY LPD,S,66,66,66,66,66,66,4690030,2292715,507073,786204,8/13/2026 2:35:00 AM
202606,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250156RP2,6/15/2026 12:00:00 AM,GRY LPD,S,1031,1097,1031,1031,1031,1031,4690030,2292724,507073,786204,8/13/2026 2:35:00 AM
202607,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250158RP2,7/13/2026 12:00:00 AM,GRY LPD,S,459,1556,459,459,459,459,4690030,2292711,507073,786204,8/13/2026 2:35:00 AM
202607,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250186RP2,7/13/2026 12:00:00 AM,GRY LPD,S,78,1634,78,78,78,78,4690030,2292716,507073,786204,8/13/2026 2:35:00 AM
202607,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250192RP2,7/13/2026 12:00:00 AM,GRY LPD,S,124,1758,124,124,124,124,4690030,2292773,507073,786204,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250163RP2,8/15/2026 12:00:00 AM,GRY LPD,S,1702,3460,1702,1702,1702,1702,4690030,2292712,507073,786204,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250187RP2,8/15/2026 12:00:00 AM,GRY LPD,S,114,3574,114,114,114,114,4690030,2292717,507073,786204,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250164RP2,8/24/2026 12:00:00 AM,GRY LPD,S,1622,5196,725,519,519,434,4690030,2292713,507073,786204,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250170RP2,8/24/2026 12:00:00 AM,GRY LPD,S,126,5322,0,0,0,0,4690030,2292714,507073,786204,8/13/2026 2:35:00 AM
202606,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250184RP2,6/15/2026 12:00:00 AM,GRY LPD,XS,24,24,24,24,24,24,4690030,2292715,507073,786205,8/13/2026 2:35:00 AM
202607,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250158RP2,7/13/2026 12:00:00 AM,GRY LPD,XS,41,65,41,41,41,41,4690030,2292711,507073,786205,8/13/2026 2:35:00 AM
202607,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250186RP2,7/13/2026 12:00:00 AM,GRY LPD,XS,12,77,12,12,12,12,4690030,2292716,507073,786205,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250163RP2,8/15/2026 12:00:00 AM,GRY LPD,XS,920,997,920,920,920,920,4690030,2292712,507073,786205,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250187RP2,8/15/2026 12:00:00 AM,GRY LPD,XS,24,1021,24,24,24,24,4690030,2292717,507073,786205,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250164RP2,8/24/2026 12:00:00 AM,GRY LPD,XS,752,1773,643,326,326,231,4690030,2292713,507073,786205,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250170RP2,8/24/2026 12:00:00 AM,GRY LPD,XS,42,1815,0,0,0,0,4690030,2292714,507073,786205,8/13/2026 2:35:00 AM
202606,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250184RP2,6/15/2026 12:00:00 AM,GRY LPD,L,126,126,126,126,126,126,4690030,2292715,507073,786206,8/13/2026 2:35:00 AM
202606,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250156RP2,6/15/2026 12:00:00 AM,GRY LPD,L,2062,2188,2062,2062,2062,2062,4690030,2292724,507073,786206,8/13/2026 2:35:00 AM
202607,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250158RP2,7/13/2026 12:00:00 AM,GRY LPD,L,789,2977,789,789,789,789,4690030,2292711,507073,786206,8/13/2026 2:35:00 AM
202607,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250186RP2,7/13/2026 12:00:00 AM,GRY LPD,L,132,3109,132,132,132,132,4690030,2292716,507073,786206,8/13/2026 2:35:00 AM
202607,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250192RP2,7/13/2026 12:00:00 AM,GRY LPD,L,248,3357,248,248,248,248,4690030,2292773,507073,786206,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250163RP2,8/15/2026 12:00:00 AM,GRY LPD,L,2320,5677,2320,2320,2320,2320,4690030,2292712,507073,786206,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250187RP2,8/15/2026 12:00:00 AM,GRY LPD,L,204,5881,204,204,204,204,4690030,2292717,507073,786206,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250164RP2,8/24/2026 12:00:00 AM,GRY LPD,L,2359,8240,906,589,589,401,4690030,2292713,507073,786206,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250170RP2,8/24/2026 12:00:00 AM,GRY LPD,L,216,8456,0,0,0,0,4690030,2292714,507073,786206,8/13/2026 2:35:00 AM
202606,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250184EP2,6/15/2026 12:00:00 AM,GRY LPD,S/P,12,12,12,12,12,12,4690030,2292730,507073,786207,8/13/2026 2:35:00 AM
202607,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250186EP2,7/13/2026 12:00:00 AM,GRY LPD,S/P,6,18,6,6,6,6,4690030,2292731,507073,786207,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250187EP2,8/15/2026 12:00:00 AM,GRY LPD,S/P,30,48,30,30,30,30,4690030,2292732,507073,786207,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250170EP2,8/24/2026 12:00:00 AM,GRY LPD,S/P,18,66,18,18,18,18,4690030,2292729,507073,786207,8/13/2026 2:35:00 AM
202606,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250184EP2,6/15/2026 12:00:00 AM,GRY LPD,XSP,12,12,12,12,12,12,4690030,2292730,507073,786208,8/13/2026 2:35:00 AM
202607,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250186EP2,7/13/2026 12:00:00 AM,GRY LPD,XSP,6,18,6,6,6,6,4690030,2292731,507073,786208,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250187EP2,8/15/2026 12:00:00 AM,GRY LPD,XSP,18,36,18,18,18,18,4690030,2292732,507073,786208,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250170EP2,8/24/2026 12:00:00 AM,GRY LPD,XSP,18,54,18,18,18,18,4690030,2292729,507073,786208,8/13/2026 2:35:00 AM
202606,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250184EP2,6/15/2026 12:00:00 AM,GRY LPD,M/P,18,18,18,18,18,18,4690030,2292730,507073,786210,8/13/2026 2:35:00 AM
202607,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250186EP2,7/13/2026 12:00:00 AM,GRY LPD,M/P,24,42,24,24,24,24,4690030,2292731,507073,786210,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250187EP2,8/15/2026 12:00:00 AM,GRY LPD,M/P,18,60,18,18,18,18,4690030,2292732,507073,786210,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250170EP2,8/24/2026 12:00:00 AM,GRY LPD,M/P,48,108,48,48,48,48,4690030,2292729,507073,786210,8/13/2026 2:35:00 AM
202606,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250184EP2,6/15/2026 12:00:00 AM,GRY LPD,XL/P,12,12,12,12,12,12,4690030,2292730,507073,786211,8/13/2026 2:35:00 AM
202607,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250186EP2,7/13/2026 12:00:00 AM,GRY LPD,XL/P,6,18,6,6,6,6,4690030,2292731,507073,786211,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250187EP2,8/15/2026 12:00:00 AM,GRY LPD,XL/P,18,36,18,18,18,18,4690030,2292732,507073,786211,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250170EP2,8/24/2026 12:00:00 AM,GRY LPD,XL/P,12,48,12,12,12,12,4690030,2292729,507073,786211,8/13/2026 2:35:00 AM
202606,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250184RP1,6/15/2026 12:00:00 AM,SFT BL MNT,M,66,66,66,66,66,66,4690030,2292762,507074,785678,8/13/2026 2:35:00 AM
202607,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250186RP1,7/13/2026 12:00:00 AM,SFT BL MNT,M,60,126,60,60,60,60,4690030,2292722,507074,785678,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250187RP1,8/15/2026 12:00:00 AM,SFT BL MNT,M,96,222,96,96,96,96,4690030,2292723,507074,785678,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250170RP1,8/24/2026 12:00:00 AM,SFT BL MNT,M,114,336,114,114,114,114,4690030,2292761,507074,785678,8/13/2026 2:35:00 AM
202606,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250184EP1,6/15/2026 12:00:00 AM,SFT BL MNT,L/P,6,6,6,6,6,6,4690030,2292726,507074,786200,8/13/2026 2:35:00 AM
202607,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250186EP1,7/13/2026 12:00:00 AM,SFT BL MNT,L/P,6,12,6,6,6,6,4690030,2292727,507074,786200,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250187EP1,8/15/2026 12:00:00 AM,SFT BL MNT,L/P,18,30,18,18,18,18,4690030,2292728,507074,786200,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250170EP1,8/24/2026 12:00:00 AM,SFT BL MNT,L/P,6,36,6,6,6,6,4690030,2292725,507074,786200,8/13/2026 2:35:00 AM
202606,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250184RP1,6/15/2026 12:00:00 AM,SFT BL MNT,XL,48,48,48,48,48,48,4690030,2292762,507074,786201,8/13/2026 2:35:00 AM
202607,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250186RP1,7/13/2026 12:00:00 AM,SFT BL MNT,XL,48,96,48,48,48,48,4690030,2292722,507074,786201,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250187RP1,8/15/2026 12:00:00 AM,SFT BL MNT,XL,66,162,66,66,66,66,4690030,2292723,507074,786201,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250170RP1,8/24/2026 12:00:00 AM,SFT BL MNT,XL,78,240,78,78,78,78,4690030,2292761,507074,786201,8/13/2026 2:35:00 AM
202606,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250184RP1,6/15/2026 12:00:00 AM,SFT BL MNT,XXL,30,30,30,30,30,30,4690030,2292762,507074,786203,8/13/2026 2:35:00 AM
202607,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250186RP1,7/13/2026 12:00:00 AM,SFT BL MNT,XXL,18,48,18,18,18,18,4690030,2292722,507074,786203,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250187RP1,8/15/2026 12:00:00 AM,SFT BL MNT,XXL,48,96,48,48,48,48,4690030,2292723,507074,786203,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250170RP1,8/24/2026 12:00:00 AM,SFT BL MNT,XXL,48,144,48,48,48,48,4690030,2292761,507074,786203,8/13/2026 2:35:00 AM
202606,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250184RP1,6/15/2026 12:00:00 AM,SFT BL MNT,S,36,36,36,36,36,36,4690030,2292762,507074,786204,8/13/2026 2:35:00 AM
202607,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250186RP1,7/13/2026 12:00:00 AM,SFT BL MNT,S,36,72,36,36,36,36,4690030,2292722,507074,786204,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250187RP1,8/15/2026 12:00:00 AM,SFT BL MNT,S,54,126,54,54,54,54,4690030,2292723,507074,786204,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250170RP1,8/24/2026 12:00:00 AM,SFT BL MNT,S,66,192,66,66,66,66,4690030,2292761,507074,786204,8/13/2026 2:35:00 AM
202607,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250186RP1,7/13/2026 12:00:00 AM,SFT BL MNT,XS,24,24,24,24,24,24,4690030,2292722,507074,786205,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250187RP1,8/15/2026 12:00:00 AM,SFT BL MNT,XS,12,36,12,12,12,12,4690030,2292723,507074,786205,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250170RP1,8/24/2026 12:00:00 AM,SFT BL MNT,XS,12,48,12,12,12,12,4690030,2292761,507074,786205,8/13/2026 2:35:00 AM
202606,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250184RP1,6/15/2026 12:00:00 AM,SFT BL MNT,L,66,66,66,66,66,66,4690030,2292762,507074,786206,8/13/2026 2:35:00 AM
202607,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250186RP1,7/13/2026 12:00:00 AM,SFT BL MNT,L,66,132,66,66,66,66,4690030,2292722,507074,786206,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250187RP1,8/15/2026 12:00:00 AM,SFT BL MNT,L,102,234,102,102,102,102,4690030,2292723,507074,786206,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250170RP1,8/24/2026 12:00:00 AM,SFT BL MNT,L,108,342,108,108,108,108,4690030,2292761,507074,786206,8/13/2026 2:35:00 AM
202607,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250186EP1,7/13/2026 12:00:00 AM,SFT BL MNT,S/P,12,12,12,12,12,12,4690030,2292727,507074,786207,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250187EP1,8/15/2026 12:00:00 AM,SFT BL MNT,S/P,18,30,18,18,18,18,4690030,2292728,507074,786207,8/13/2026 2:35:00 AM
202607,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250186EP1,7/13/2026 12:00:00 AM,SFT BL MNT,XSP,12,12,12,12,12,12,4690030,2292727,507074,786208,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250170EP1,8/24/2026 12:00:00 AM,SFT BL MNT,XSP,18,30,18,18,18,18,4690030,2292725,507074,786208,8/13/2026 2:35:00 AM
202606,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250184EP1,6/15/2026 12:00:00 AM,SFT BL MNT,M/P,24,24,24,24,24,24,4690030,2292726,507074,786210,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250187EP1,8/15/2026 12:00:00 AM,SFT BL MNT,M/P,12,36,12,12,12,12,4690030,2292728,507074,786210,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250170EP1,8/24/2026 12:00:00 AM,SFT BL MNT,M/P,24,60,24,24,24,24,4690030,2292725,507074,786210,8/13/2026 2:35:00 AM
202607,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250186EP1,7/13/2026 12:00:00 AM,SFT BL MNT,XL/P,12,12,12,12,12,12,4690030,2292727,507074,786211,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250170EP1,8/24/2026 12:00:00 AM,SFT BL MNT,XL/P,18,30,18,18,18,18,4690030,2292725,507074,786211,8/13/2026 2:35:00 AM
202606,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250184RS1,6/15/2026 12:00:00 AM,IVRY SILK,M,96,96,96,96,96,96,4690030,2292768,507075,785678,8/13/2026 2:35:00 AM
202607,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250186RS1,7/13/2026 12:00:00 AM,IVRY SILK,M,102,198,102,102,102,102,4690030,2292769,507075,785678,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250187RS1,8/15/2026 12:00:00 AM,IVRY SILK,M,150,348,150,150,150,150,4690030,2292770,507075,785678,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250170RS1,8/24/2026 12:00:00 AM,IVRY SILK,M,174,522,174,174,174,174,4690030,2292767,507075,785678,8/13/2026 2:35:00 AM
202606,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250184ES1,6/15/2026 12:00:00 AM,IVRY SILK,L/P,12,12,12,12,12,12,4690030,2292734,507075,786200,8/13/2026 2:35:00 AM
202607,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250186ES1,7/13/2026 12:00:00 AM,IVRY SILK,L/P,18,30,18,18,18,18,4690030,2292735,507075,786200,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250187ES1,8/15/2026 12:00:00 AM,IVRY SILK,L/P,12,42,12,12,12,12,4690030,2292736,507075,786200,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250170ES1,8/24/2026 12:00:00 AM,IVRY SILK,L/P,6,48,6,6,6,6,4690030,2292733,507075,786200,8/13/2026 2:35:00 AM
202606,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250184RS1,6/15/2026 12:00:00 AM,IVRY SILK,XL,66,66,66,66,66,66,4690030,2292768,507075,786201,8/13/2026 2:35:00 AM
202607,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250186RS1,7/13/2026 12:00:00 AM,IVRY SILK,XL,78,144,78,78,78,78,4690030,2292769,507075,786201,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250187RS1,8/15/2026 12:00:00 AM,IVRY SILK,XL,114,258,114,114,114,114,4690030,2292770,507075,786201,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250170RS1,8/24/2026 12:00:00 AM,IVRY SILK,XL,114,372,114,114,114,114,4690030,2292767,507075,786201,8/13/2026 2:35:00 AM
202606,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250184RS1,6/15/2026 12:00:00 AM,IVRY SILK,XXL,48,48,48,48,48,48,4690030,2292768,507075,786203,8/13/2026 2:35:00 AM
202607,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250186RS1,7/13/2026 12:00:00 AM,IVRY SILK,XXL,36,84,36,36,36,36,4690030,2292769,507075,786203,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250187RS1,8/15/2026 12:00:00 AM,IVRY SILK,XXL,60,144,60,60,60,60,4690030,2292770,507075,786203,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250170RS1,8/24/2026 12:00:00 AM,IVRY SILK,XXL,78,222,78,78,78,78,4690030,2292767,507075,786203,8/13/2026 2:35:00 AM
202606,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250184RS1,6/15/2026 12:00:00 AM,IVRY SILK,S,48,48,48,48,48,48,4690030,2292768,507075,786204,8/13/2026 2:35:00 AM
202607,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250186RS1,7/13/2026 12:00:00 AM,IVRY SILK,S,60,108,60,60,60,60,4690030,2292769,507075,786204,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250187RS1,8/15/2026 12:00:00 AM,IVRY SILK,S,90,198,90,90,90,90,4690030,2292770,507075,786204,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250170RS1,8/24/2026 12:00:00 AM,IVRY SILK,S,102,300,102,102,102,102,4690030,2292767,507075,786204,8/13/2026 2:35:00 AM
202606,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250184RS1,6/15/2026 12:00:00 AM,IVRY SILK,XS,18,18,18,18,18,18,4690030,2292768,507075,786205,8/13/2026 2:35:00 AM
202607,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250186RS1,7/13/2026 12:00:00 AM,IVRY SILK,XS,12,30,12,12,12,12,4690030,2292769,507075,786205,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250187RS1,8/15/2026 12:00:00 AM,IVRY SILK,XS,30,60,30,30,30,30,4690030,2292770,507075,786205,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250170RS1,8/24/2026 12:00:00 AM,IVRY SILK,XS,18,78,18,18,18,18,4690030,2292767,507075,786205,8/13/2026 2:35:00 AM
202606,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250184RS1,6/15/2026 12:00:00 AM,IVRY SILK,L,96,96,96,96,96,96,4690030,2292768,507075,786206,8/13/2026 2:35:00 AM
202607,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250186RS1,7/13/2026 12:00:00 AM,IVRY SILK,L,102,198,102,102,102,102,4690030,2292769,507075,786206,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250187RS1,8/15/2026 12:00:00 AM,IVRY SILK,L,162,360,162,162,162,162,4690030,2292770,507075,786206,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250170RS1,8/24/2026 12:00:00 AM,IVRY SILK,L,168,528,168,168,168,168,4690030,2292767,507075,786206,8/13/2026 2:35:00 AM
202606,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250184ES1,6/15/2026 12:00:00 AM,IVRY SILK,S/P,12,12,12,12,12,12,4690030,2292734,507075,786207,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250187ES1,8/15/2026 12:00:00 AM,IVRY SILK,S/P,18,30,18,18,18,18,4690030,2292736,507075,786207,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250170ES1,8/24/2026 12:00:00 AM,IVRY SILK,S/P,18,48,18,18,18,18,4690030,2292733,507075,786207,8/13/2026 2:35:00 AM
202607,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250186ES1,7/13/2026 12:00:00 AM,IVRY SILK,XSP,12,12,12,12,12,12,4690030,2292735,507075,786208,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250187ES1,8/15/2026 12:00:00 AM,IVRY SILK,XSP,18,30,18,18,18,18,4690030,2292736,507075,786208,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250170ES1,8/24/2026 12:00:00 AM,IVRY SILK,XSP,18,48,18,18,18,18,4690030,2292733,507075,786208,8/13/2026 2:35:00 AM
202606,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250184ES1,6/15/2026 12:00:00 AM,IVRY SILK,M/P,24,24,24,24,24,24,4690030,2292734,507075,786210,8/13/2026 2:35:00 AM
202607,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250186ES1,7/13/2026 12:00:00 AM,IVRY SILK,M/P,12,36,12,12,12,12,4690030,2292735,507075,786210,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250187ES1,8/15/2026 12:00:00 AM,IVRY SILK,M/P,12,48,12,12,12,12,4690030,2292736,507075,786210,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250170ES1,8/24/2026 12:00:00 AM,IVRY SILK,M/P,36,84,36,36,36,36,4690030,2292733,507075,786210,8/13/2026 2:35:00 AM
202607,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250186ES1,7/13/2026 12:00:00 AM,IVRY SILK,XL/P,12,12,12,12,12,12,4690030,2292735,507075,786211,8/13/2026 2:35:00 AM
202608,KOH,GLD5,108382, ZS5FR410_FA26,1.2000, 16250187ES1,8/15/2026 12:00:00 AM,IVRY SILK,XL/P,18,30,18,18,18,18,4690030,2292736,507075,786211,8/13/2026 2:35:00 AM
