DELIVERY SCHEDULE ON AGUSTUS 2026,,,,,,,,,, ,,,
Actual Exp Date,ORG DELVY,BUYER,MAKER,SHIPER,STYLE,BUYER PO.,Order QTY,SHIP MODE,% OVER/SHORT,PPIC,,,
,,,,,,,,,,Plan Exp QTY (PC),QTY CTN ,Bal -Order,QTY (DZ)
2025-02-14,2025-02-13,ONY,GLD3,GLD,761778_SU25,U9PL5_MA,257,SEA,0.027237,264,3,7,22
2025-02-14,2025-02-13,ONY,GLD3,GLD,762445_SU25,U8CX7_9A,866,SEA,0.024249,887,9,21,73.916667
2025-02-14,2025-02-13,ONY,GLD3,GLD,762445_SU25,U8CX7_MA,1443,SEA,0.024948,1479,14,36,123.25
2025-02-15,2025-02-13,ONY,GLD3,GLD,747910_SU25,U8MO6_JA,1560,SEA,0.021795,1594,14,34,132.833333
2025-02-15,2025-02-13,ONY,GLD3,GLD,680791_SU25,U8NA9_6A,128,SEA,0.023437,131,1,3,10.916667
2025-02-15,2025-02-13,ONY,GLD3,GLD,680791_SU25,U8NA9_JA,371,SEA,0.02965,382,4,11,31.833333
2025-02-15,2025-02-13,ONY,GLD3,GLD,604387_SU25,U8NH7_NA,5581,SEA,0.029923,5748,140,167,479
2025-02-15,2025-02-13,ONY,GLD3,GLD,604387_SU25,U8NP4_JA,3232,SEA,0.029703,3328,52,96,277.333333
2025-02-15,2025-02-13,ONY,GLD3,GLD,747897_SU25,U8VZ5_JA,1852,SEA,0.023758,1896,20,44,158
2025-02-15,2025-02-13,ONY,GLD3,GLD,680791_SU25,U8XU0_6A,2011,SEA,0.028841,2069,20,58,172.416667
2025-02-15,2025-02-13,ONY,GLD3,GLD,680791_SU25,U8YB0_6A,651,SEA,0.029186,670,7,19,55.833333
2025-02-15,2025-02-13,ONY,GLD3,GLD,680791_SU25,U8YB0_JA,1849,SEA,0.029746,1904,18,55,158.666667
2025-02-15,2025-02-13,ONY,GLD3,GLD,761783_SU25,U9RL0_6A,1550,SEA,0.027097,1592,13,42,132.666667
2025-02-10,2025-02-10,TGT,GLD3,GLD,2K9379_C225,2334980,516,SEA,0,516,43,0,43
2025-02-10,2025-02-10,TGT,GLD3,GLD,X294L2_C225,2334980,504,SEA,0,504,42,0,42
2025-02-10,2025-02-11,A&F,GLD5,GLD,506Q0114,3023299_CN2BU_L,100,AIR,0,100,10,0,8.333333
2025-02-10,2025-02-11,A&F,GLD5,GLD,506Q0114,3028399_CN2BU_L,30,AIR,0,30,5,0,2.5
2025-02-11,2025-02-05,A&F,GLD5,GLD,519B0229,3023311_US1BU_L_P,7648,SEA,0.052301,8048,405,400,670.666667
2025-02-11,2025-02-12,A&F,GLD5,GLD,506Q0114,3028416_US1BU_L_P,700,SEA,0,700,38,0,58.333333
2025-02-11,2025-02-12,A&F,GLD5,GLD,506Q0114,3023300_US1BU_L_MULT_MODE,6301,S/A,0.062054,6692,341,391,557.666667
2025-02-11,2025-02-05,A&F,GLD5,GLD,506Q0114,3023007_US1BU_L_P,1420,SEA,-0.021831,1389,72,-31,115.75
2025-02-11,2025-02-05,A&F,GLD5,GLD,506Q0114,3023326_US1BU_L_P,916,SEA,0.072052,982,53,66,81.833333
2025-02-11,2025-02-05,A&F,GLD5,GLD,519B0229,3023310_US1BU_L_P,3852,SEA,0.010903,3894,197,42,324.5
2025-02-11,2025-02-05,A&F,GLD5,GLD,519B0229,3028373_US1BU_L_P,1769,SEA,0.016959,1799,92,30,149.916667
2025-02-11,2025-02-12,A&F,GLD5,GLD,506Q0114,3028398_US1BU_L_P,1240,SEA,0,1240,65,0,103.333333
2025-02-12,2025-02-10,A&F,GLD5,GLD,506Q0114,3023301_NL1BU_L,3500,AIR,0,3500,182,0,291.666667
2025-02-12,2025-02-13,A&F,GLD5,GLD,506Q0114,3023302_CN3BU_L,100,AIR,0,100,10,0,8.333333
2025-02-12,2025-02-13,A&F,GLD5,GLD,506Q0114,3028400_CN3BU_L,30,AIR,0,30,5,0,2.5
2025-02-12,2025-02-14,A&F,GLD5,GLD,519B0229,3030451_CN3BU_L,150,AIR,0,150,10,0,12.5
2025-02-13,2025-02-05,A&F,GLD5,GLD,506Q0114,2676120_US1FV_L_P,181,SEA,0,181,10,0,15.083333
2025-02-13,2025-02-12,A&F,GLD5,GLD,506Q0114,2676410_US1FV_L_P,145,SEA,0,145,9,0,12.083333
2025-02-13,2025-02-12,A&F,GLD5,GLD,506Q0114,2676412_US1FV_L_P,104,SEA,0,104,7,0,8.666667
2025-02-13,2025-02-14,A&F,GLD5,GLD,519B0229,3025170_CN2BU_L,150,AIR,0,150,9,0,12.5
2025-02-13,2025-02-14,A&F,GLD5,GLD,519B0229,3030452_US1BU_L,6401,AIR,0,6401,323,0,533.416667
2025-02-14,2025-02-14,A&F,GLD5,GLD,519B0229,3030450_NL1BU_L,3300,AIR,0,3300,169,0,275
2025-02-14,2025-02-17,A&F,GLD5,GLD,519B0229,3025166_NL1BU_L,2640,SEA,0,2640,134,0,220
2025-02-14,2025-02-01,TGT,GLD5,GLD,6055XR_C225,6953118_SET,29090,SEA,0,29090,2753,0,2424.166667
2025-02-14,2025-02-01,TGT,GLD5,GLD,PR7LX7_C225,4246922_T1,2592,SEA,0.00463,2604,217,12,217
2025-02-14,2025-02-01,TGT,GLD5,GLD,W9067P_C225,7093685_T1,1248,SEA,0.019231,1272,106,24,106
2025-02-14,2025-02-01,TGT,GLD5,GLD,W9067P_C225,9509050_P,2268,SEA,0,2268,189,0,189
2025-02-14,2025-02-01,TGT,GLD5,GLD,W9067P_C225,9863395_T1,2268,SEA,0.047619,2376,198,108,198
2025-02-14,2025-02-01,TGT,GLD5,GLD,W97G27_C225,9863395_T1,5196,SEA,0.025404,5328,444,132,444
2025-02-14,2025-02-01,TGT,GLD5,GLD,W98Z8Z_C225IND,9367161,26328,SEA,0.049225,27624,2302,1296,2302
2025-02-14,2025-02-01,TGT,GLD5,GLD,X2KY95_C225,9810373_SET,28736,SEA,0,28736,1796,0,2394.666667
2025-02-12,2025-02-10,DKS,GLD5,GLD,DAB14127_Q225,0505004170_EXT,34,AIR,0,34,2,0,2.833333
2025-02-12,2025-02-10,DKS,GLD5,GLD,DAB14127_Q225,0505004171_EXT,17,AIR,0,17,1,0,1.416667
2025-02-12,2025-02-10,DKS,GLD5,GLD,DAB14127_Q225,0505004215_EXT,13,AIR,0,13,1,0,1.083333
2025-02-12,2025-02-10,DKS,GLD5,GLD,DAB14127_Q225,0505004254_EXT,13,AIR,0,13,1,0,1.083333
2025-02-12,2025-02-10,DKS,GLD5,GLD,DAB15113PR_Q225,0505004114_EXT,34,AIR,0,34,2,0,2.833333
2025-02-12,2025-02-10,DKS,GLD5,GLD,MAX233402_Q225,0481003208_EXT,49,AIR,0,49,4,0,4.083333
2025-02-12,2025-02-10,DKS,GLD5,GLD,WAX15225_Q225,0631013900_EXT,90,AIR,0,90,9,0,7.5
2025-02-12,2025-02-10,DKS,GLD5,GLD,WAX15225_Q225,0631016201_EXT,27,AIR,0,27,3,0,2.25
2025-02-20,2025-02-20,DKS,GLD5,GLD,WAX15225_Q225,DSGGN0000040935,220,AIR,0,220,10,0,18.333333
2025-02-12,2025-02-10,DKS,GLD5,GLD,WAX15226_Q225,0631013901_EXT,51,AIR,0,51,4,0,4.25
2025-02-12,2025-02-10,DKS,GLD5,GLD,WAX31_Q225,0631013905_EXT,80,AIR,0,80,6,0,6.666667
2025-02-12,2025-02-10,DKS,GLD5,GLD,WAX38_Q225,0631013907,48,AIR,0,48,4,0,4
2025-02-10,2025-02-08,WMT,PIM,GLD,AG16100150289,1776739378,36,SEA,0,36,3,0,3
2025-02-10,2025-02-03,KOH,GLD6,GLD,WX43A128_SP25,15345589,2032,SEA,0.055118,2144,268,112,178.666667
2025-02-10,2025-02-03,KOH,GLD6,GLD,WX43A128_SP25,15345590,600,SEA,0.06,636,53,36,53
2025-02-10,2025-02-03,KOH,GLD6,GLD,WX43A129_SP25,15345641,1020,SEA,0.023529,1044,87,24,87
2025-02-10,2025-02-03,KOH,GLD6,GLD,WX43A129_SP25,15345642,204,SEA,0,204,17,0,17
2025-02-14,2025-02-01,TGT,GLD6,GLD,45M87P_C225,4175628_T1,1068,SEA,0,1068,89,0,89
2025-02-14,2025-02-01,TGT,GLD6,GLD,45M87P_C225,6847003_T1,6732,SEA,0.035651,6972,581,240,581
2025-02-14,2025-02-01,TGT,GLD6,GLD,45M87P_C225,8617192_T1,7656,SEA,0.028213,7872,656,216,656
2025-02-14,2025-02-01,TGT,GLD6,GLD,K85590_C225,9064013,1536,SEA,0,1536,128,0,128
2025-02-14,2025-02-01,TGT,GLD6,GLD,W9ZMM8_7PK_C225,2299455_T1,1056,SEA,0.011364,1068,89,12,89
2025-02-14,2025-02-01,TGT,GLD6,GLD,W9ZMM8_7PK_C225,2976790,6444,SEA,0.044693,6732,561,288,561
2025-02-10,2025-02-06,ONY,GLD6,GLD,752401_SU25,V0FL4_GA,1063,SEA,0.029163,1094,8,31,91.166667
2025-02-10,2025-02-06,ONY,GLD6,GLD,763168_SU25,U8QS0_5A,573,SEA,0.027923,589,13,16,49.083333
2025-02-10,2025-02-06,ONY,GLD6,GLD,763168_SU25,U8TV5_7A,270,SEA,0.02963,278,8,8,23.166667
2025-02-10,2025-02-06,ONY,GLD6,GLD,763168_SU25,U8TW4_GA,450,SEA,0.028889,463,5,13,38.583333
2025-02-12,2025-02-12,ONY,GLD6,GLD,684052_SU25,17450_61,12,SEA,0,12,6,0,1
2025-02-13,2025-02-12,ONY,GLD6,GLD,684052_SU25,V1GJ5_0A,32,SEA,0,32,6,0,2.666667
2025-02-14,2025-02-13,ONY,GLD6,GLD,569988_SU25,V0EC6_6A,601,SEA,0.009983,607,8,6,50.583333
2025-02-14,2025-02-13,ONY,GLD6,GLD,569988_SU25,V0EC6_JA,1515,SEA,0.021122,1547,19,32,128.916667
2025-02-14,2025-02-13,ONY,GLD6,GLD,684052_SU25,V0WT9_GA,405,SEA,0.007407,408,7,3,34
2025-02-14,2025-02-13,ONY,GLD6,GLD,684052_SU25,V0WU7_JA,305,SEA,0.019672,311,5,6,25.916667
2025-02-14,2025-02-13,ONY,GLD6,GLD,722024_V3,V8IU5_MA,1150,SEA,0,1150,23,0,95.833333
2025-02-14,2025-02-13,ONY,GLD6,GLD,752401_SU25,V0FJ3_6A,1090,SEA,0.02844,1121,8,31,93.416667
2025-02-14,2025-02-13,ONY,GLD6,GLD,752401_SU25,V0FJ3_JA,3580,SEA,0.028771,3683,26,103,306.916667
2025-02-14,2025-02-13,ONY,GLD6,GLD,763168_SU25,U8NQ0_JA,275,SEA,0.029091,283,3,8,23.583333
2025-02-14,2025-02-13,ONY,GLD6,GLD,763168_SU25,U8TV5_NA,356,SEA,0.025281,365,8,9,30.416667
2025-02-14,2025-02-13,ONY,GLD6,GLD,962148_SU25,V0UE8_6A,137,SEA,0.029197,141,2,4,11.75
2025-02-14,2025-02-13,ONY,GLD6,GLD,962148_SU25,V0UE8_JA,453,SEA,0.028698,466,7,13,38.833333
2025-02-14,2025-02-13,ONY,GLD6,GLD,962148_SU25,V0VO7_MA,115,SEA,0.026087,118,3,3,9.833333
2025-02-14,2025-02-13,ONY,GLD6,GLD,962148_SU25,V0WS4_9A,182,SEA,0.021978,186,3,4,15.5
2025-02-14,2025-02-13,ONY,GLD6,GLD,962148_SU25,V0WS4_MA,230,SEA,0.013043,233,4,3,19.416667
2025-02-13,2025-02-13,ONY,GLD6,GLR 2,579211_SU25,V2XU2_9A,219,SEA,0.022831,224,4,5,18.666667
2025-02-13,2025-02-13,ONY,GLD6,GLR 2,579211_SU25,V2XU2_MA,269,SEA,0.02974,277,10,8,23.083333
2025-02-13,2025-02-12,ONY,GLD6,GLR 2,684047_SU25,V1GH7_0A,495,SEA,0,495,10,0,41.25
2025-02-13,2025-02-18,WMT,GLD6,GLD,AG16100150289,1776738824,816,SEA,0,816,34,0,68
2025-02-13,2025-02-18,WMT,GLD6,GLD,AG16100150289,1776738948,1032,SEA,0,1032,86,0,86
2025-02-13,2025-02-13,WMT,PIM,GLD,AG16100150289,1776739375,132,SEA,0,132,11,0,11
QTY PERWEEK ,,,,,,668 PO,975034.999999,-,0.012786,987502,53935,12467.000001,82291.833333
2025-02-19,2025-02-05,G.U,GLD1,GLD,60245N080A,T_I012,1968,SEA,-0.22561,1524,127,-444,127
2025-02-19,2025-02-05,G.U,GLD1,GLD,60245N080A,T_I013,360,SEA,0,360,30,0,30
2025-02-19,2025-02-05,G.U,GLD1,GLD,60245N080A,T_N002,132,SEA,0,132,11,0,11
2025-02-19,2025-02-05,G.U,GLD1,GLD,60245N080A,T_N006,96,SEA,0,96,8,0,8
2025-02-19,2025-02-05,G.U,GLD1,GLD,60245N080A,T_N009,108,SEA,0,108,9,0,9
2025-02-19,2025-02-05,G.U,GLD1,GLD,60225N012A,DT_HK_E005,12,SEA,0,12,1,0,1
2025-02-19,2025-02-05,G.U,GLD1,GLD,60225N012A,DT_HK_E006,24,SEA,0,24,2,0,2
2025-02-19,2025-02-05,G.U,GLD1,GLD,60225N012A,DT_HK_E007,12,SEA,0,12,1,0,1
2025-02-19,2025-02-05,G.U,GLD1,GLD,60225N012A,DT_HK_E008,24,SEA,0,24,2,0,2
2025-02-19,2025-02-05,G.U,GLD1,GLD,60225N012A,DT_HK_F011,120,SEA,0,120,10,0,10
2025-02-19,2025-02-05,G.U,GLD1,GLD,60225N012A,DT_HK_F012,84,SEA,0,84,7,0,7
2025-02-19,2025-02-05,G.U,GLD1,GLD,60225N012A,DT_HK_F013,276,SEA,0,276,23,0,23
2025-02-19,2025-02-05,G.U,GLD1,GLD,60225N012A,DT_HK_I008,120,SEA,0,120,10,0,10
2025-02-19,2025-02-05,G.U,GLD1,GLD,60225N012A,DT_HK_I009,120,SEA,0,120,10,0,10
2025-02-19,2025-02-05,G.U,GLD1,GLD,60325N030B_1,DT_HK_E064,96,SEA,0,96,8,0,8
2025-02-19,2025-02-05,G.U,GLD1,GLD,60325N030B_1,DT_HK_E065,72,SEA,0,72,6,0,6
2025-02-19,2025-02-05,G.U,GLD1,GLD,60325N030B_1,DT_HK_E066,36,SEA,0,36,3,0,3
2025-02-19,2025-02-05,G.U,GLD1,GLD,60325N030B_1,DT_HK_F061,216,SEA,0,216,18,0,18
2025-02-19,2025-02-05,G.U,GLD1,GLD,60325N030B_1,DT_HK_F062,144,SEA,0,144,12,0,12
2025-02-19,2025-02-05,G.U,GLD1,GLD,60325N030B_1,DT_HK_F063,432,SEA,0,432,36,0,36
2025-02-19,2025-02-05,G.U,GLD1,GLD,60325N030B_1,DT_HK_F064,420,SEA,0,420,35,0,35
2025-02-19,2025-02-05,G.U,GLD1,GLD,60325N030B_1,DT_HK_F065,696,SEA,0,696,58,0,58
2025-02-19,2025-02-05,G.U,GLD1,GLD,60325N030B_1,DT_HK_F066,336,SEA,0,336,28,0,28
2025-02-19,2025-02-05,G.U,GLD1,GLD,60325N030B_1,DT_HK_F067,156,SEA,0,156,13,0,13
2025-02-19,2025-02-05,G.U,GLD1,GLD,60325N030B_1,DT_HK_F068,72,SEA,0,72,6,0,6
2025-02-19,2025-02-05,G.U,GLD1,GLD,60325N030B_1,DT_HK_F069,120,SEA,0,120,10,0,10
2025-02-19,2025-02-05,G.U,GLD1,GLD,60325N030B_1,DT_HK_SOLID003,1200,SEA,0,1200,50,0,100
2025-02-19,2025-02-05,G.U,GLD1,GLD,60325N030B_1,M_F037,3024,SEA,0,3024,252,0,252
2025-02-19,2025-02-05,G.U,GLD1,GLD,60325N030B_1,M_F038,1596,SEA,0,1596,133,0,133
2025-02-19,2025-02-05,G.U,GLD1,GLD,60325N030B_1,M_I021,4680,SEA,0,4680,195,0,390
2025-02-19,2025-02-05,G.U,GLD1,GLD,60325N030B_1,M_N031,72,SEA,0,72,3,0,6
2025-02-19,2025-02-05,G.U,GLD1,GLD,60325N030B_1,M_N036,120,SEA,0,120,5,0,10
2025-02-19,2025-02-05,G.U,GLD1,GLD,60325N030B_1,M_N037,120,SEA,0,120,5,0,10
2025-02-19,2025-02-05,G.U,GLD1,GLD,60325N030B_1,M_N043,72,SEA,0,72,3,0,6
2025-02-19,2025-02-05,G.U,GLD1,GLD,60325N030B_1,M_N044,72,SEA,0,72,3,0,6
2025-02-19,2025-02-05,G.U,GLD1,GLD,60325N030B_1,M_SOLID007,5280,SEA,0,5280,220,0,440
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H036A_2,M_F146,1356,SEA,0,1356,113,0,113
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H036A_2,M_F147,1356,SEA,0,1356,113,0,113
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H036A_2,M_N380,132,SEA,0,132,11,0,11
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H036A_2,M_N381,156,SEA,0,156,13,0,13
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H036A_2,M_N382,120,SEA,0,120,10,0,10
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H036A_2,M_N383,96,SEA,0,96,8,0,8
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H036A_2,M_SOLID34,1908,SEA,0,1908,159,0,159
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H036A_2,W_F146,1284,SEA,0,1284,107,0,107
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H036A_2,W_F147,1284,SEA,0,1284,107,0,107
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H036A_2,W_N380,132,SEA,0,132,11,0,11
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H036A_2,W_N381,156,SEA,0,156,13,0,13
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H036A_2,W_N382,108,SEA,0,108,9,0,9
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H036A_2,W_N383,96,SEA,0,96,8,0,8
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H036A_2,W_SOLID34,1824,SEA,0,1824,152,0,152
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H041B,M_F017,1848,SEA,0,1848,154,0,154
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H041B,M_F018,4308,SEA,0,4308,359,0,359
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H041B,M_F019,1848,SEA,0,1848,154,0,154
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H041B,M_N043,12,SEA,0,12,1,0,1
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H041B,M_N044,12,SEA,0,12,1,0,1
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H041B,M_N045,12,SEA,0,12,1,0,1
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H041B,M_N046,12,SEA,0,12,1,0,1
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H041B,M_N047,12,SEA,0,12,1,0,1
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H041B,M_N048,24,SEA,0,24,2,0,2
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H041B,M_N049,36,SEA,0,36,3,0,3
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H041B,M_N050,24,SEA,0,24,2,0,2
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H041B,M_N051,24,SEA,0,24,2,0,2
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H041B,M_N052,36,SEA,0,36,3,0,3
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H041B,M_N053,36,SEA,0,36,3,0,3
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H041B,M_N054,24,SEA,0,24,2,0,2
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H041B,M_N055,48,SEA,0,48,4,0,4
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H041B,M_N056,72,SEA,0,72,6,0,6
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H041B,M_N057,12,SEA,0,12,1,0,1
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H041B,M_N058,12,SEA,0,12,1,0,1
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H041B,M_N059,12,SEA,0,12,1,0,1
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H041B,M_N060,12,SEA,0,12,1,0,1
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H041B,M_N061,12,SEA,0,12,1,0,1
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H041B,M_N062,24,SEA,0,24,2,0,2
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H041B,M_N063,36,SEA,0,36,3,0,3
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H041B,M_SOLID3,4320,SEA,0.020833,4410,168,90,367.5
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H041B,W_F017,1752,SEA,0,1752,146,0,146
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H041B,W_F018,4092,SEA,0,4092,341,0,341
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H041B,W_F019,1752,SEA,0,1752,146,0,146
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H041B,W_N043,12,SEA,0,12,1,0,1
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H041B,W_N044,12,SEA,0,12,1,0,1
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H041B,W_N045,12,SEA,0,12,1,0,1
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H041B,W_N046,12,SEA,0,12,1,0,1
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H041B,W_N047,12,SEA,0,12,1,0,1
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H041B,W_N048,24,SEA,0,24,2,0,2
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H041B,W_N049,36,SEA,0,36,3,0,3
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H041B,W_N050,24,SEA,0,24,2,0,2
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H041B,W_N051,12,SEA,0,12,1,0,1
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H041B,W_N052,24,SEA,0,24,2,0,2
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H041B,W_N053,24,SEA,0,24,2,0,2
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H041B,W_N054,12,SEA,0,12,1,0,1
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H041B,W_N055,48,SEA,0,48,4,0,4
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H041B,W_N056,72,SEA,0,72,6,0,6
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H041B,W_N057,12,SEA,0,12,1,0,1
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H041B,W_N059,12,SEA,0,12,1,0,1
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H041B,W_N060,12,SEA,0,12,1,0,1
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H041B,W_N061,12,SEA,0,12,1,0,1
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H041B,W_N062,24,SEA,0,24,2,0,2
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H041B,W_N063,36,SEA,0,36,3,0,3
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225H041B,W_SOLID3,4128,SEA,-0.068314,3846,161,-282,320.5
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225N012A,M_I003,2244,SEA,0,2244,187,0,187
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225N012A,M_I004,2244,SEA,0,2244,187,0,187
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225N012A,M_N004,312,SEA,-0.346154,204,17,-108,17
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225N012A,M_F005,2268,SEA,0,2268,163,0,189
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225N012A,M_F006,1956,SEA,0,1956,189,0,163
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225N012A,M_F008,396,SEA,0,396,33,0,33
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225N012A,M_N005,192,SEA,-0.4375,108,9,-84,9
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225N012A,M_F007,2088,SEA,0,2088,174,0,174
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225N012A,M_I005,2244,SEA,0,2244,187,0,187
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225N012A,M_N006,156,SEA,0,156,13,0,13
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225N012A,M_N012,360,SEA,-0.333333,240,20,-120,20
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225N012A,M_F004,864,SEA,0,864,72,0,72
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225N012A,M_N001,108,SEA,0,108,9,0,9
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225N012A,M_N002,228,SEA,-0.578947,96,8,-132,8
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225N012A,M_N003,228,SEA,-0.684211,72,6,-156,6
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225N012A,M_N007,204,SEA,-0.058824,192,16,-12,16
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225N012A,M_N008,132,SEA,0,132,11,0,11
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225N012A,M_N009,228,SEA,-0.578947,96,8,-132,8
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225N012A,M_N010,252,SEA,0,252,21,0,21
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225N012A,M_N011,204,SEA,0,204,17,0,17
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225N012A,M_N013,192,SEA,0,192,16,0,16
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225N012A,M_N014,264,SEA,0,264,22,0,22
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225N012A,M_T001,732,SEA,0,732,61,0,61
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225N012A,M_T002,732,SEA,0,732,61,0,61
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225N012A,W_F007,1992,SEA,0,1992,166,0,166
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225N012A,W_F008,384,SEA,0,384,32,0,32
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225N012A,W_I003,2064,SEA,0,2064,172,0,172
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225N012A,W_N001,108,SEA,0,108,9,0,9
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225N012A,W_N002,216,SEA,-0.555556,96,8,-120,8
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225N012A,W_F004,816,SEA,0,816,68,0,68
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225N012A,W_F005,2172,SEA,0,2172,181,0,181
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225N012A,W_F006,1872,SEA,0,1872,156,0,156
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225N012A,W_I004,2064,SEA,0,2064,172,0,172
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225N012A,W_I005,2064,SEA,0,2064,172,0,172
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225N012A,W_N003,228,SEA,-0.631579,84,7,-144,7
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225N012A,W_N004,288,SEA,-0.375,180,15,-108,15
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225N012A,W_N005,192,SEA,-0.375,120,10,-72,10
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225N012A,W_N006,156,SEA,0,156,13,0,13
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225N012A,W_N007,204,SEA,0,204,17,0,17
2025-02-19,2025-02-12,G.U,GLD1,GLD,60225N012A,W_N008,132,SEA,0,132,11,0,11
